GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC03_EST_VC04,HC03_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC03_EST_VC05,HC03_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC03_EST_VC07,HC03_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC03_EST_VC08,HC03_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC03_EST_VC10,HC03_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC03_EST_VC11,HC03_MOE_VC11,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC03_EST_VC12,HC03_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC01_EST_VC14,HC01_MOE_VC14,HC02_EST_VC14,HC02_MOE_VC14,HC03_EST_VC14,HC03_MOE_VC14,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC03_EST_VC16,HC03_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC03_EST_VC17,HC03_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC03_EST_VC18,HC03_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC03_EST_VC19,HC03_MOE_VC19,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC03_EST_VC20,HC03_MOE_VC20,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC03_EST_VC23,HC03_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC03_EST_VC24,HC03_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC03_EST_VC25,HC03_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC03_EST_VC26,HC03_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC03_EST_VC27,HC03_MOE_VC27,HC01_EST_VC28,HC01_MOE_VC28,HC02_EST_VC28,HC02_MOE_VC28,HC03_EST_VC28,HC03_MOE_VC28,HC01_EST_VC29,HC01_MOE_VC29,HC02_EST_VC29,HC02_MOE_VC29,HC03_EST_VC29,HC03_MOE_VC29,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC03_EST_VC30,HC03_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC03_EST_VC31,HC03_MOE_VC31,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC03_EST_VC32,HC03_MOE_VC32,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC03_EST_VC35,HC03_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC03_EST_VC36,HC03_MOE_VC36,HC01_EST_VC37,HC01_MOE_VC37,HC02_EST_VC37,HC02_MOE_VC37,HC03_EST_VC37,HC03_MOE_VC37,HC01_EST_VC38,HC01_MOE_VC38,HC02_EST_VC38,HC02_MOE_VC38,HC03_EST_VC38,HC03_MOE_VC38,HC01_EST_VC39,HC01_MOE_VC39,HC02_EST_VC39,HC02_MOE_VC39,HC03_EST_VC39,HC03_MOE_VC39,HC01_EST_VC42,HC01_MOE_VC42,HC02_EST_VC42,HC02_MOE_VC42,HC03_EST_VC42,HC03_MOE_VC42,HC01_EST_VC43,HC01_MOE_VC43,HC02_EST_VC43,HC02_MOE_VC43,HC03_EST_VC43,HC03_MOE_VC43
0500000US36047,36047,"Kings County, New York",2606852,*****,1234959,139,1371893,139,7.4,0.1,8.0,0.1,6.9,0.1,6.4,0.1,6.9,0.1,6.0,0.1,5.9,0.1,6.4,0.1,5.5,0.1,5.8,0.1,6.2,0.1,5.4,0.1,7.2,0.1,7.4,0.1,7.0,0.1,9.4,0.1,9.5,0.1,9.2,0.1,8.6,0.1,8.8,0.1,8.5,0.1,7.3,0.1,7.4,0.1,7.1,0.1,6.6,0.1,6.6,0.1,6.6,0.1,6.1,0.1,6.0,0.1,6.2,0.1,6.1,0.1,6.0,0.1,6.3,0.1,5.8,0.1,5.5,0.1,6.0,0.1,5.2,0.1,4.9,0.1,5.5,0.1,4.0,0.1,3.7,0.1,4.3,0.1,2.8,0.1,2.5,0.1,3.0,0.1,2.1,0.1,1.8,0.1,2.4,0.1,1.6,0.1,1.2,0.1,1.9,0.1,1.7,0.1,1.2,0.1,2.2,0.1,12.3,0.1,13.3,0.1,11.5,0.1,3.6,0.1,3.8,0.1,3.4,0.1,9.4,0.1,9.7,0.1,9.1,0.1,44.8,0.1,45.9,0.1,43.9,0.1,79.1,0.1,77.5,0.1,80.5,0.1,76.7,*****,74.9,0.1,78.3,0.1,17.4,0.1,15.3,0.1,19.3,0.1,15.2,0.1,13.2,0.1,17.0,0.1,12.2,0.1,10.4,0.1,13.8,0.1,5.4,0.1,4.2,0.1,6.5,0.1,34.5,0.1,33.0,0.1,35.9,0.1,90.0,0.1,(X),(X),(X),(X),55.1,0.1,(X),(X),(X),(X),18.9,0.1,(X),(X),(X),(X),36.2,0.1,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),3.2,(X),(X),(X),(X),(X)
0500000US36049,36049,"Lewis County, New York",27107,*****,13671,55,13436,55,6.0,0.1,6.1,0.2,6.0,0.2,5.5,0.4,5.8,0.7,5.3,0.7,7.7,0.4,7.8,0.7,7.5,0.7,6.3,0.1,6.2,0.2,6.4,0.1,6.2,0.2,6.6,0.4,5.9,0.3,5.5,0.2,5.9,0.2,5.2,0.2,5.6,0.1,5.7,0.2,5.6,0.1,5.0,0.4,5.0,0.6,5.0,0.6,6.4,0.5,6.3,0.6,6.4,0.7,6.6,0.2,6.8,0.2,6.5,0.2,7.9,0.1,7.9,0.1,8.0,0.2,7.6,0.6,7.8,0.8,7.5,0.7,6.8,0.6,6.9,0.7,6.8,0.7,5.0,0.4,4.9,0.4,5.2,0.5,3.9,0.4,4.0,0.4,3.8,0.6,3.0,0.4,2.7,0.5,3.2,0.6,2.1,0.4,1.9,0.4,2.4,0.6,2.5,0.5,1.9,0.6,3.2,0.6,13.2,0.1,13.6,0.3,12.8,0.1,4.1,0.1,4.0,0.1,4.2,0.1,8.4,0.2,8.8,0.3,8.1,0.3,35.1,0.2,35.6,0.3,34.5,0.4,79.2,0.3,79.0,0.4,79.3,0.5,76.6,0.1,76.4,0.2,76.9,0.2,23.4,0.6,22.2,0.7,24.6,0.7,20.4,0.5,18.9,0.6,21.9,0.6,16.6,0.1,15.4,0.1,17.8,0.2,7.7,0.1,6.6,0.1,8.8,0.1,41.8,0.4,40.8,0.6,42.4,0.6,101.7,0.8,(X),(X),(X),(X),66.6,0.4,(X),(X),(X),(X),27.7,0.3,(X),(X),(X),(X),38.9,0.2,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),0.9,(X),(X),(X),(X),(X)
0500000US36051,36051,"Livingston County, New York",64622,*****,32439,129,32183,129,4.6,0.2,4.8,0.2,4.3,0.2,4.6,0.4,5.1,0.6,4.2,0.6,5.8,0.4,5.5,0.5,6.1,0.6,8.8,0.2,8.4,0.3,9.2,0.4,10.2,0.3,9.8,0.3,10.7,0.5,5.3,0.2,6.0,0.3,4.6,0.3,5.3,0.2,5.5,0.3,5.0,0.3,4.9,0.5,5.2,0.5,4.6,0.6,5.8,0.5,6.1,0.6,5.4,0.7,7.0,0.1,7.2,0.3,6.7,0.1,8.0,0.2,8.1,0.3,7.8,0.2,7.5,0.4,7.6,0.5,7.4,0.6,6.5,0.5,6.4,0.6,6.6,0.6,5.1,0.3,4.7,0.5,5.6,0.5,3.8,0.3,3.9,0.4,3.8,0.4,2.6,0.3,2.5,0.3,2.7,0.4,1.9,0.3,1.6,0.3,2.2,0.4,2.3,0.3,1.5,0.3,3.2,0.4,10.5,0.1,10.6,0.2,10.3,0.2,3.7,0.1,3.6,0.2,3.7,0.2,15.4,0.3,14.6,0.4,16.1,0.5,40.3,0.2,41.1,0.4,39.4,0.3,84.0,0.2,83.7,0.3,84.4,0.4,81.3,0.1,81.0,0.2,81.6,0.2,22.3,0.5,20.6,0.5,24.0,0.6,19.2,0.4,17.6,0.5,20.9,0.4,15.8,0.1,14.2,0.2,17.4,0.2,6.8,0.1,5.6,0.1,8.0,0.1,40.4,0.4,39.7,0.5,41.3,0.6,100.8,0.8,(X),(X),(X),(X),52.6,0.3,(X),(X),(X),(X),24.1,0.2,(X),(X),(X),(X),28.5,0.2,(X),(X),(X),(X),0.0,(X),(X),(X),(X),(X),0.6,(X),(X),(X),(X),(X)
0500000US36053,36053,"Madison County, New York",72089,*****,35429,133,36660,133,4.7,0.1,4.9,0.2,4.4,0.1,5.9,0.4,6.2,0.6,5.6,0.5,5.7,0.4,5.9,0.6,5.6,0.5,8.9,0.2,8.9,0.3,9.0,0.2,8.7,0.2,8.9,0.3,8.6,0.3,5.1,0.1,5.3,0.2,4.9,0.1,5.0,0.1,5.2,0.1,4.8,0.1,4.9,0.4,5.1,0.5,4.8,0.6,5.7,0.4,5.3,0.5,6.1,0.5,7.0,0.1,7.1,0.2,6.9,0.1,7.9,0.1,7.8,0.1,8.0,0.1,7.4,0.4,7.5,0.6,7.3,0.5,7.1,0.4,7.2,0.6,7.0,0.5,5.1,0.3,4.8,0.4,5.4,0.4,4.1,0.3,4.1,0.4,4.0,0.4,2.9,0.3,2.8,0.3,3.0,0.4,1.9,0.2,1.5,0.3,2.3,0.4,1.9,0.3,1.5,0.3,2.4,0.4,11.6,0.1,12.1,0.2,11.2,0.2,3.9,0.1,4.2,0.1,3.7,0.1,13.7,0.3,13.6,0.4,13.8,0.3,38.4,0.2,38.6,0.3,38.1,0.3,82.5,0.2,81.4,0.3,83.7,0.3,79.7,*****,78.8,0.2,80.6,0.2,23.0,0.4,21.9,0.6,24.1,0.5,20.1,0.4,19.1,0.5,21.1,0.5,15.9,0.1,14.7,0.2,17.0,0.2,6.8,0.1,5.8,0.1,7.7,0.1,41.1,0.4,39.6,0.8,42.0,0.4,96.6,0.7,(X),(X),(X),(X),56.6,0.3,(X),(X),(X),(X),24.9,0.2,(X),(X),(X),(X),31.7,0.1,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),0.6,(X),(X),(X),(X),(X)
0500000US36055,36055,"Monroe County, New York",749236,*****,361925,55,387311,55,5.6,0.1,5.9,0.1,5.4,0.1,5.8,0.1,6.3,0.2,5.4,0.2,6.2,0.1,6.4,0.2,6.0,0.2,7.1,0.1,7.5,0.1,6.7,0.1,7.6,0.1,7.9,0.1,7.3,0.1,7.3,0.1,7.5,0.1,7.0,0.1,6.3,0.1,6.4,0.1,6.2,0.1,5.6,0.2,5.5,0.2,5.6,0.2,5.8,0.2,5.8,0.2,5.9,0.2,6.7,0.1,6.7,0.1,6.7,0.1,7.4,0.1,7.3,0.1,7.4,0.1,7.0,0.1,7.0,0.2,7.1,0.2,6.2,0.1,6.1,0.2,6.2,0.2,4.9,0.1,4.7,0.1,5.1,0.1,3.6,0.1,3.4,0.1,3.8,0.1,2.6,0.1,2.2,0.1,2.9,0.1,1.9,0.1,1.7,0.1,2.1,0.1,2.5,0.1,1.7,0.1,3.3,0.1,12.0,0.1,12.7,0.1,11.3,0.1,3.9,0.1,4.1,0.1,3.7,0.1,10.8,0.1,11.3,0.1,10.3,0.1,39.6,0.1,40.6,0.1,38.7,0.1,81.1,0.1,80.1,0.1,82.0,0.1,78.5,0.1,77.3,0.1,79.6,0.1,21.7,0.1,19.8,0.2,23.4,0.2,19.2,0.1,17.3,0.1,21.0,0.2,15.5,0.1,13.7,0.1,17.2,0.1,7.0,0.1,5.6,0.1,8.3,0.1,38.6,0.2,36.6,0.2,40.5,0.3,93.4,0.1,(X),(X),(X),(X),58.7,0.1,(X),(X),(X),(X),24.6,0.1,(X),(X),(X),(X),34.1,0.1,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),1.2,(X),(X),(X),(X),(X)
0500000US36057,36057,"Montgomery County, New York",49667,*****,24468,66,25199,66,6.0,0.1,6.2,0.1,5.9,0.1,6.1,0.4,6.1,0.6,6.2,0.6,6.6,0.4,7.3,0.6,5.8,0.6,6.2,0.2,6.9,0.3,5.5,0.1,6.1,0.2,6.0,0.3,6.2,0.2,6.1,0.2,6.2,0.1,6.0,0.3,6.0,0.1,5.9,0.2,6.0,0.2,5.3,0.4,5.5,0.6,5.1,0.5,6.2,0.4,6.0,0.6,6.4,0.5,6.4,0.2,6.5,0.1,6.3,0.3,7.2,0.1,7.2,0.2,7.2,0.1,8.0,0.5,8.2,0.6,7.9,0.6,6.1,0.4,6.3,0.6,5.9,0.5,5.4,0.4,5.3,0.6,5.5,0.5,4.0,0.4,4.0,0.5,4.0,0.5,3.0,0.3,2.7,0.4,3.3,0.5,2.3,0.3,1.7,0.3,2.8,0.4,3.0,0.3,2.0,0.4,3.9,0.4,12.7,0.1,13.4,0.1,12.0,0.1,4.1,0.1,4.4,0.2,3.8,0.1,8.2,0.2,8.5,0.2,8.0,0.2,35.9,0.2,36.5,0.2,35.2,0.3,79.8,0.2,78.7,0.4,80.7,0.3,77.2,0.1,76.0,0.2,78.3,0.2,23.8,0.5,22.0,0.6,25.5,0.5,21.2,0.4,19.2,0.6,23.1,0.4,17.7,0.1,15.6,0.2,19.6,0.1,8.3,0.1,6.4,0.1,10.1,0.2,41.3,0.3,39.7,0.8,42.5,0.5,97.1,0.5,(X),(X),(X),(X),68.0,0.3,(X),(X),(X),(X),29.7,0.2,(X),(X),(X),(X),38.3,0.1,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),0.9,(X),(X),(X),(X),(X)
0500000US36059,36059,"Nassau County, New York",1356801,*****,658161,82,698640,82,5.4,0.1,5.7,0.1,5.2,0.1,6.0,0.1,6.3,0.1,5.7,0.1,6.5,0.1,6.9,0.1,6.1,0.1,6.8,0.1,7.2,0.1,6.5,0.1,6.4,0.1,6.7,0.1,6.1,0.1,5.7,0.1,6.1,0.1,5.4,0.1,5.5,0.1,5.7,0.1,5.4,0.1,5.8,0.1,5.9,0.2,5.7,0.1,6.4,0.1,6.4,0.2,6.5,0.1,7.4,0.1,7.3,0.1,7.4,0.1,7.9,0.1,7.9,0.1,8.0,0.1,7.4,0.1,7.4,0.1,7.3,0.1,6.4,0.1,6.2,0.1,6.6,0.1,5.1,0.1,5.0,0.1,5.2,0.1,3.5,0.1,3.2,0.1,3.8,0.1,2.7,0.1,2.4,0.1,2.9,0.1,2.2,0.1,1.9,0.1,2.6,0.1,2.9,0.1,2.0,0.1,3.8,0.1,12.5,0.1,13.2,0.1,11.8,0.1,4.2,0.1,4.5,0.1,4.0,0.1,9.0,0.1,9.4,0.1,8.5,0.1,36.6,0.1,37.9,0.1,35.5,0.1,80.7,0.1,79.6,0.1,81.8,0.1,77.9,*****,76.6,0.1,79.0,0.1,22.8,0.1,20.6,0.1,24.9,0.1,20.0,0.1,17.9,0.1,22.0,0.1,16.4,0.1,14.4,0.1,18.3,0.1,7.8,0.1,6.2,0.1,9.3,0.1,41.4,0.2,39.6,0.2,43.1,0.1,94.2,0.1,(X),(X),(X),(X),62.7,0.1,(X),(X),(X),(X),26.7,0.1,(X),(X),(X),(X),36.0,0.1,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),2.6,(X),(X),(X),(X),(X)
0500000US36061,36061,"New York County, New York",1634989,*****,773232,93,861757,93,5.0,0.1,5.4,0.1,4.7,0.1,3.8,0.1,4.1,0.1,3.6,0.1,3.6,0.1,3.9,0.1,3.4,0.1,4.4,0.1,4.3,0.1,4.5,0.1,7.4,0.1,7.2,0.1,7.5,0.1,12.1,0.1,11.9,0.1,12.4,0.1,10.5,0.1,10.9,0.1,10.2,0.1,7.8,0.1,8.3,0.2,7.4,0.2,6.9,0.1,7.3,0.2,6.5,0.2,6.4,0.1,6.9,0.1,6.1,0.1,6.2,0.1,6.5,0.1,5.9,0.1,5.7,0.1,5.7,0.2,5.7,0.2,5.6,0.1,5.4,0.2,5.8,0.2,4.5,0.1,4.0,0.1,4.9,0.1,3.5,0.1,3.2,0.1,3.8,0.1,2.4,0.1,2.1,0.1,2.7,0.1,1.8,0.1,1.5,0.1,2.1,0.1,2.2,0.1,1.5,0.1,2.8,0.1,7.5,0.1,8.0,0.1,7.0,0.1,2.1,0.1,2.2,0.1,2.0,0.1,9.7,0.1,9.3,0.1,10.0,0.1,49.1,0.1,49.7,0.1,48.6,0.1,86.8,0.1,85.9,0.1,87.6,0.1,85.4,0.1,84.3,0.1,86.3,0.1,20.0,0.1,17.7,0.2,22.1,0.2,17.6,0.1,15.4,0.1,19.6,0.2,14.4,0.1,12.3,0.1,16.2,0.1,6.4,0.1,5.2,0.1,7.5,0.1,36.7,0.2,36.2,0.2,37.2,0.2,89.7,0.1,(X),(X),(X),(X),40.9,0.1,(X),(X),(X),(X),20.3,0.1,(X),(X),(X),(X),20.6,0.1,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),1.7,(X),(X),(X),(X),(X)
0500000US36063,36063,"Niagara County, New York",213374,*****,103798,135,109576,135,5.2,0.1,5.4,0.1,5.0,0.1,5.1,0.2,5.3,0.4,4.9,0.3,6.4,0.3,6.7,0.4,6.1,0.3,6.3,0.1,6.7,0.2,5.9,0.1,6.6,0.1,6.7,0.1,6.4,0.1,6.1,0.1,6.4,0.1,5.9,0.1,5.7,0.1,5.7,0.1,5.6,0.1,5.5,0.3,5.6,0.4,5.3,0.3,5.9,0.3,5.9,0.4,5.9,0.3,6.9,0.1,6.8,0.1,7.0,0.1,8.1,0.1,8.1,0.1,8.0,0.1,8.1,0.3,8.1,0.4,8.0,0.3,7.0,0.3,7.1,0.3,6.8,0.3,5.6,0.2,5.8,0.3,5.5,0.3,3.8,0.2,3.3,0.3,4.2,0.3,2.8,0.2,2.6,0.2,3.0,0.3,2.4,0.1,2.0,0.2,2.8,0.2,2.6,0.2,1.6,0.2,3.6,0.3,11.5,0.1,12.0,0.1,11.0,0.1,3.8,0.1,4.0,0.1,3.6,0.1,9.1,0.1,9.5,0.1,8.8,0.1,36.1,0.1,37.1,0.1,35.1,0.1,82.1,0.1,81.6,0.2,82.6,0.2,79.5,0.1,78.6,0.1,80.4,0.1,24.2,0.3,22.5,0.4,25.9,0.3,21.2,0.2,19.2,0.3,23.1,0.3,17.3,0.1,15.4,0.1,19.1,0.1,7.8,0.1,6.2,0.1,9.4,0.1,42.9,0.3,41.5,0.4,44.1,0.2,94.7,0.2,(X),(X),(X),(X),60.6,0.1,(X),(X),(X),(X),27.7,0.1,(X),(X),(X),(X),32.9,0.1,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),0.9,(X),(X),(X),(X),(X)
0500000US36065,36065,"Oneida County, New York",232858,*****,116027,39,116831,39,5.7,0.1,5.8,0.1,5.6,0.1,5.8,0.2,6.0,0.3,5.7,0.3,6.0,0.2,6.2,0.3,5.9,0.3,6.6,0.1,7.0,0.1,6.3,0.1,7.1,0.1,7.5,0.1,6.7,0.1,6.2,0.1,6.6,0.1,5.9,0.1,5.9,0.1,6.1,0.1,5.6,0.1,5.1,0.3,5.4,0.3,4.9,0.3,6.1,0.3,6.1,0.3,6.1,0.3,6.8,0.1,7.0,0.1,6.6,0.1,7.5,0.1,7.6,0.1,7.4,0.1,7.1,0.3,7.1,0.3,7.0,0.3,6.5,0.3,6.5,0.3,6.6,0.3,5.3,0.2,5.1,0.3,5.5,0.3,4.0,0.2,3.7,0.3,4.2,0.3,2.8,0.2,2.5,0.2,3.1,0.3,2.3,0.2,1.7,0.2,2.9,0.3,3.0,0.2,2.1,0.2,3.9,0.3,11.9,0.1,12.2,0.1,11.6,0.1,3.8,0.1,3.9,0.1,3.6,0.1,10.0,0.1,10.5,0.1,9.4,0.1,37.1,0.1,38.7,0.1,35.5,0.1,81.1,0.1,80.5,0.2,81.6,0.2,78.7,0.1,78.1,0.1,79.2,0.1,24.0,0.3,21.6,0.3,26.3,0.3,21.2,0.2,18.8,0.3,23.5,0.3,17.4,0.1,15.1,0.1,19.7,0.1,8.2,0.1,6.4,0.1,9.9,0.1,41.2,0.2,39.4,0.3,43.0,0.3,99.3,0.1,(X),(X),(X),(X),63.3,0.1,(X),(X),(X),(X),28.4,0.1,(X),(X),(X),(X),34.9,0.1,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),0.9,(X),(X),(X),(X),(X)
0500000US36067,36067,"Onondaga County, New York",468050,*****,226022,104,242028,104,5.7,0.1,6.1,0.1,5.4,0.1,5.9,0.1,6.3,0.2,5.6,0.2,6.3,0.1,6.6,0.2,5.9,0.2,7.5,0.1,7.7,0.1,7.4,0.1,7.2,0.1,7.4,0.1,7.1,0.1,6.8,0.1,7.1,0.1,6.6,0.1,6.2,0.1,6.2,0.1,6.1,0.1,5.6,0.1,5.7,0.2,5.5,0.2,5.7,0.1,5.6,0.2,5.8,0.2,6.8,0.1,6.8,0.1,6.7,0.1,7.5,0.1,7.5,0.1,7.5,0.1,7.3,0.2,7.2,0.2,7.3,0.2,6.1,0.2,6.2,0.2,6.1,0.2,4.8,0.1,4.6,0.2,5.1,0.2,3.4,0.1,3.3,0.2,3.5,0.2,2.5,0.1,2.3,0.2,2.7,0.1,2.1,0.1,1.8,0.1,2.4,0.1,2.5,0.1,1.6,0.1,3.3,0.2,12.2,0.1,12.9,0.1,11.5,0.1,4.0,0.1,4.2,0.1,3.8,0.1,10.8,0.1,10.9,0.1,10.7,0.1,39.1,0.1,39.7,0.1,38.5,0.1,80.7,0.1,79.5,0.1,81.9,0.1,78.1,0.1,76.7,0.1,79.3,0.1,21.5,0.2,19.8,0.2,23.1,0.2,18.9,0.1,17.3,0.2,20.5,0.2,15.3,0.1,13.6,0.1,17.0,0.1,7.1,0.1,5.7,0.1,8.4,0.1,38.8,0.2,37.1,0.2,40.4,0.2,93.4,0.1,(X),(X),(X),(X),59.4,0.1,(X),(X),(X),(X),24.4,0.1,(X),(X),(X),(X),34.9,0.1,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),1.4,(X),(X),(X),(X),(X)
0500000US36069,36069,"Ontario County, New York",109450,*****,53705,93,55745,93,5.1,0.1,5.4,0.2,4.8,0.1,5.4,0.3,5.7,0.5,5.0,0.4,6.7,0.3,6.9,0.5,6.5,0.4,7.0,0.1,7.3,0.2,6.6,0.2,6.5,0.1,6.8,0.2,6.3,0.2,5.3,0.1,5.7,0.2,5.0,0.1,5.2,0.1,5.4,0.2,5.1,0.1,5.1,0.4,4.8,0.5,5.4,0.5,6.1,0.4,6.3,0.5,5.9,0.5,7.2,0.1,7.2,0.2,7.2,0.2,8.0,0.1,7.8,0.2,8.2,0.2,7.3,0.4,7.3,0.5,7.3,0.5,7.5,0.4,7.4,0.5,7.5,0.5,6.2,0.3,5.7,0.4,6.7,0.4,4.0,0.3,4.3,0.4,3.8,0.4,2.8,0.3,2.6,0.3,2.9,0.4,2.2,0.3,1.6,0.3,2.7,0.4,2.6,0.2,1.9,0.3,3.4,0.3,12.0,0.1,12.5,0.1,11.5,0.1,3.9,0.1,4.1,0.1,3.7,0.1,9.6,0.1,10.0,0.2,9.2,0.1,35.2,0.2,36.2,0.2,34.2,0.3,81.7,0.2,80.7,0.3,82.7,0.3,79.0,*****,78.0,0.1,80.1,0.1,25.3,0.4,23.6,0.5,26.9,0.5,22.2,0.4,20.5,0.4,23.8,0.4,17.8,0.1,16.1,0.1,19.4,0.1,7.6,0.1,6.2,0.1,9.0,0.1,43.3,0.2,42.3,0.4,44.6,0.3,96.3,0.3,(X),(X),(X),(X),63.3,0.2,(X),(X),(X),(X),29.1,0.2,(X),(X),(X),(X),34.3,0.1,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),0.7,(X),(X),(X),(X),(X)
0500000US36071,36071,"Orange County, New York",376242,*****,188285,99,187957,99,6.6,0.1,6.7,0.1,6.4,0.1,7.4,0.2,7.5,0.3,7.3,0.2,7.4,0.2,7.7,0.3,7.0,0.2,7.7,0.1,8.2,0.1,7.2,0.1,7.6,0.1,8.6,0.1,6.6,0.1,5.5,0.1,5.6,0.1,5.3,0.1,5.7,0.1,5.7,0.1,5.7,0.1,5.8,0.2,5.7,0.3,6.0,0.3,6.6,0.2,6.5,0.3,6.6,0.3,7.4,0.1,7.2,0.1,7.5,0.1,7.6,0.1,7.5,0.1,7.7,0.1,6.6,0.2,6.7,0.2,6.5,0.2,5.6,0.2,5.3,0.2,5.9,0.2,4.3,0.1,4.2,0.2,4.5,0.2,3.0,0.1,2.7,0.2,3.3,0.2,1.9,0.1,1.7,0.1,2.1,0.2,1.5,0.1,1.3,0.1,1.7,0.1,1.8,0.1,1.1,0.1,2.5,0.2,14.8,0.1,15.2,0.1,14.3,0.1,4.7,0.1,4.8,0.1,4.5,0.1,10.7,0.1,12.1,0.1,9.3,0.1,38.9,0.1,40.4,0.1,37.5,0.1,77.2,0.1,76.6,0.1,77.8,0.2,74.0,*****,73.3,0.1,74.7,0.1,18.1,0.2,16.3,0.2,20.0,0.2,15.8,0.1,14.1,0.2,17.6,0.2,12.5,0.1,11.0,0.1,14.1,0.1,5.2,0.1,4.1,0.1,6.3,0.1,36.9,0.2,34.9,0.1,38.7,0.3,100.2,0.1,(X),(X),(X),(X),62.7,0.1,(X),(X),(X),(X),20.4,0.1,(X),(X),(X),(X),42.3,0.1,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),1.6,(X),(X),(X),(X),(X)
