GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC04_EST_VC01,HC04_MOE_VC01,HC05_EST_VC01,HC05_MOE_VC01,HC06_EST_VC01,HC06_MOE_VC01,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC03_EST_VC02,HC03_MOE_VC02,HC04_EST_VC02,HC04_MOE_VC02,HC05_EST_VC02,HC05_MOE_VC02,HC06_EST_VC02,HC06_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC04_EST_VC03,HC04_MOE_VC03,HC05_EST_VC03,HC05_MOE_VC03,HC06_EST_VC03,HC06_MOE_VC03,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC04_EST_VC06,HC04_MOE_VC06,HC05_EST_VC06,HC05_MOE_VC06,HC06_EST_VC06,HC06_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC03_EST_VC07,HC03_MOE_VC07,HC04_EST_VC07,HC04_MOE_VC07,HC05_EST_VC07,HC05_MOE_VC07,HC06_EST_VC07,HC06_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC03_EST_VC08,HC03_MOE_VC08,HC04_EST_VC08,HC04_MOE_VC08,HC05_EST_VC08,HC05_MOE_VC08,HC06_EST_VC08,HC06_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC04_EST_VC09,HC04_MOE_VC09,HC05_EST_VC09,HC05_MOE_VC09,HC06_EST_VC09,HC06_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC03_EST_VC10,HC03_MOE_VC10,HC04_EST_VC10,HC04_MOE_VC10,HC05_EST_VC10,HC05_MOE_VC10,HC06_EST_VC10,HC06_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC03_EST_VC11,HC03_MOE_VC11,HC04_EST_VC11,HC04_MOE_VC11,HC05_EST_VC11,HC05_MOE_VC11,HC06_EST_VC11,HC06_MOE_VC11,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC03_EST_VC12,HC03_MOE_VC12,HC04_EST_VC12,HC04_MOE_VC12,HC05_EST_VC12,HC05_MOE_VC12,HC06_EST_VC12,HC06_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC04_EST_VC13,HC04_MOE_VC13,HC05_EST_VC13,HC05_MOE_VC13,HC06_EST_VC13,HC06_MOE_VC13,HC01_EST_VC14,HC01_MOE_VC14,HC02_EST_VC14,HC02_MOE_VC14,HC03_EST_VC14,HC03_MOE_VC14,HC04_EST_VC14,HC04_MOE_VC14,HC05_EST_VC14,HC05_MOE_VC14,HC06_EST_VC14,HC06_MOE_VC14,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,HC04_EST_VC15,HC04_MOE_VC15,HC05_EST_VC15,HC05_MOE_VC15,HC06_EST_VC15,HC06_MOE_VC15,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC03_EST_VC16,HC03_MOE_VC16,HC04_EST_VC16,HC04_MOE_VC16,HC05_EST_VC16,HC05_MOE_VC16,HC06_EST_VC16,HC06_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC03_EST_VC17,HC03_MOE_VC17,HC04_EST_VC17,HC04_MOE_VC17,HC05_EST_VC17,HC05_MOE_VC17,HC06_EST_VC17,HC06_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC03_EST_VC18,HC03_MOE_VC18,HC04_EST_VC18,HC04_MOE_VC18,HC05_EST_VC18,HC05_MOE_VC18,HC06_EST_VC18,HC06_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC03_EST_VC19,HC03_MOE_VC19,HC04_EST_VC19,HC04_MOE_VC19,HC05_EST_VC19,HC05_MOE_VC19,HC06_EST_VC19,HC06_MOE_VC19,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC03_EST_VC20,HC03_MOE_VC20,HC04_EST_VC20,HC04_MOE_VC20,HC05_EST_VC20,HC05_MOE_VC20,HC06_EST_VC20,HC06_MOE_VC20,HC01_EST_VC21,HC01_MOE_VC21,HC02_EST_VC21,HC02_MOE_VC21,HC03_EST_VC21,HC03_MOE_VC21,HC04_EST_VC21,HC04_MOE_VC21,HC05_EST_VC21,HC05_MOE_VC21,HC06_EST_VC21,HC06_MOE_VC21,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC03_EST_VC24,HC03_MOE_VC24,HC04_EST_VC24,HC04_MOE_VC24,HC05_EST_VC24,HC05_MOE_VC24,HC06_EST_VC24,HC06_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC03_EST_VC25,HC03_MOE_VC25,HC04_EST_VC25,HC04_MOE_VC25,HC05_EST_VC25,HC05_MOE_VC25,HC06_EST_VC25,HC06_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC03_EST_VC26,HC03_MOE_VC26,HC04_EST_VC26,HC04_MOE_VC26,HC05_EST_VC26,HC05_MOE_VC26,HC06_EST_VC26,HC06_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC03_EST_VC27,HC03_MOE_VC27,HC04_EST_VC27,HC04_MOE_VC27,HC05_EST_VC27,HC05_MOE_VC27,HC06_EST_VC27,HC06_MOE_VC27,HC01_EST_VC28,HC01_MOE_VC28,HC02_EST_VC28,HC02_MOE_VC28,HC03_EST_VC28,HC03_MOE_VC28,HC04_EST_VC28,HC04_MOE_VC28,HC05_EST_VC28,HC05_MOE_VC28,HC06_EST_VC28,HC06_MOE_VC28
0500000US36043,36043,"Herkimer County, New York",60205,88,(X),(X),59283,210,98.5,0.3,922,198,1.5,0.3,57023,509,94.7,0.8,(X),(X),(X),(X),(X),(X),(X),(X),3182,510,5.3,0.8,2260,407,71.0,4.7,922,198,29.0,4.7,664,175,1.1,0.3,528,151,79.5,6.3,136,50,20.5,6.3,199,115,0.3,0.2,159,122,79.9,27.0,40,40,20.1,27.0,395,104,0.7,0.2,331,98,83.8,8.7,64,37,16.2,8.7,70,29,0.1,0.1,38,29,54.3,34.3,32,26,45.7,34.3,2310,495,3.8,0.8,1628,371,70.5,5.8,682,200,29.5,5.8,614,270,1.0,0.4,499,268,81.3,12.5,115,60,18.7,12.5,1174,295,2.0,0.5,802,199,68.3,9.1,372,161,31.7,9.1,522,118,0.9,0.2,327,97,62.6,10.7,195,67,37.4,10.7,134,45,0.2,0.1,63,33,47.0,19.9,71,36,53.0,19.9,30,26,0.0,0.1,30,26,100.0,52.0,0,27,0.0,52.0,80,38,0.1,0.1,24,22,30.0,21.2,56,28,70.0,21.2,24,18,0.0,0.1,9,12,37.5,46.3,15,16,62.5,46.3,74,52,0.1,0.1,41,37,55.4,33.0,33,32,44.6,33.0,11,22,0.0,0.1,11,22,100.0,85.9,0,27,0.0,85.9,58,41,0.1,0.1,27,24,46.6,31.8,31,30,53.4,31.8,5,8,0.0,0.1,3,4,60.0,60.0,2,6,40.0,60.0,49623,183,(X),(X),49058,225,98.9,0.3,565,140,1.1,0.3,47635,346,96.0,0.5,(X),(X),(X),(X),(X),(X),(X),(X),1988,267,4.0,0.5,1423,224,71.6,5.9,565,140,28.4,5.9,444,105,0.9,0.2,369,113,83.1,11.4,75,49,16.9,11.4,1544,249,3.1,0.5,1054,186,68.3,6.5,490,136,31.7,6.5
0500000US36045,36045,"Jefferson County, New York",108325,38,(X),(X),106339,364,98.2,0.3,1986,364,1.8,0.3,100410,712,92.7,0.7,(X),(X),(X),(X),(X),(X),(X),(X),7915,714,7.3,0.7,5929,677,74.9,4.4,1986,364,25.1,4.4,4065,398,3.8,0.4,2859,379,70.3,7.4,1206,337,29.7,7.4,784,162,0.7,0.1,494,149,63.0,19.0,290,177,37.0,19.0,3168,330,2.9,0.3,2329,299,73.5,6.0,839,215,26.5,6.0,113,49,0.1,0.1,36,31,31.9,24.6,77,42,68.1,24.6,2333,528,2.2,0.5,2002,507,85.8,4.8,331,106,14.2,4.8,718,310,0.7,0.3,673,311,93.7,5.7,45,34,6.3,5.7,1473,304,1.4,0.3,1253,271,85.1,4.6,220,79,14.9,4.6,142,68,0.1,0.1,76,35,53.5,21.4,66,51,46.5,21.4,1123,240,1.0,0.2,702,202,62.5,9.7,421,126,37.5,9.7,200,113,0.2,0.1,158,111,79.0,16.0,42,22,21.0,16.0,804,165,0.7,0.2,530,163,65.9,11.3,274,89,34.1,11.3,119,73,0.1,0.1,14,21,11.8,18.3,105,71,88.2,18.3,394,200,0.4,0.2,366,192,92.9,10.2,28,39,7.1,10.2,68,69,0.1,0.1,61,69,89.7,25.0,7,12,10.3,25.0,304,147,0.3,0.1,285,139,93.8,9.0,19,27,6.3,9.0,22,24,0.0,0.1,20,24,90.9,16.5,2,3,9.1,16.5,87028,330,(X),(X),86041,349,98.9,0.2,987,212,1.1,0.2,82028,470,94.3,0.5,(X),(X),(X),(X),(X),(X),(X),(X),5000,428,5.7,0.5,4013,408,80.3,4.0,987,212,19.7,4.0,2888,306,3.3,0.3,2283,296,79.1,5.9,605,183,20.9,5.9,2112,331,2.4,0.4,1730,318,81.9,4.8,382,100,18.1,4.8
0500000US36047,36047,"Kings County, New York",2413001,113,(X),(X),1854498,5518,76.9,0.2,558503,5520,23.1,0.2,1297474,7032,53.8,0.3,(X),(X),(X),(X),(X),(X),(X),(X),1115527,7037,46.2,0.3,557024,5362,49.9,0.4,558503,5520,50.1,0.4,394997,2915,16.4,0.1,220500,2259,55.8,0.6,174497,2918,44.2,0.6,68358,1401,2.8,0.1,53876,1332,78.8,1.4,14482,1088,21.2,1.4,282836,1998,11.7,0.1,152505,1867,53.9,0.7,130331,2389,46.1,0.7,43803,652,1.8,0.1,14119,688,32.2,1.5,29684,742,67.8,1.5,436013,4827,18.1,0.2,219502,3609,50.3,0.6,216511,3706,49.7,0.6,78131,1724,3.2,0.1,51639,1761,66.1,1.5,26492,1221,33.9,1.5,282928,3988,11.7,0.2,151584,2785,53.6,0.8,131344,3051,46.4,0.8,74954,1388,3.1,0.1,16279,828,21.7,1.0,58675,1329,78.3,1.0,206446,2394,8.6,0.1,66345,1836,32.1,0.8,140101,2138,67.9,0.8,28200,807,1.2,0.1,17045,770,60.4,2.1,11155,669,39.6,2.1,153144,1872,6.3,0.1,47525,1430,31.0,0.8,105619,1752,69.0,0.8,25102,428,1.0,0.1,1775,272,7.1,1.1,23327,432,92.9,1.1,78071,3227,3.2,0.1,50677,2781,64.9,1.9,27394,1639,35.1,1.9,16574,1218,0.7,0.1,12848,1182,77.5,3.5,3726,597,22.5,3.5,53664,2341,2.2,0.1,34067,1878,63.5,1.7,19597,1153,36.5,1.7,7833,544,0.3,0.1,3762,354,48.0,4.0,4071,475,52.0,4.0,1621213,4805,(X),(X),1334457,5786,82.3,0.2,286756,3756,17.7,0.2,979975,5897,60.4,0.3,(X),(X),(X),(X),(X),(X),(X),(X),641238,5308,39.6,0.3,354482,4055,55.3,0.4,286756,3756,44.7,0.4,218992,2598,13.5,0.2,145564,2169,66.5,0.6,73428,1640,33.5,0.6,422246,4714,26.0,0.3,208918,3540,49.5,0.6,213328,3234,50.5,0.6
0500000US36049,36049,"Lewis County, New York",25471,36,(X),(X),25204,116,99.0,0.4,267,109,1.0,0.4,24784,165,97.3,0.6,(X),(X),(X),(X),(X),(X),(X),(X),687,162,2.7,0.6,420,126,61.1,12.7,267,109,38.9,12.7,225,87,0.9,0.3,122,67,54.2,29.1,103,83,45.8,29.1,30,20,0.1,0.1,28,19,93.3,18.5,2,5,6.7,18.5,178,79,0.7,0.3,79,65,44.4,36.7,99,83,55.6,36.7,17,16,0.1,0.1,15,14,88.2,22.3,2,4,11.8,22.3,370,107,1.5,0.4,225,69,60.8,13.0,145,72,39.2,13.0,125,66,0.5,0.3,70,39,56.0,18.9,55,40,44.0,18.9,191,54,0.7,0.2,130,46,68.1,16.6,61,38,31.9,16.6,54,37,0.2,0.1,25,13,46.3,41.7,29,39,53.7,41.7,77,52,0.3,0.2,61,47,79.2,22.4,16,18,20.8,22.4,0,21,0.0,0.1,0,21,-,**,0,21,-,**,48,39,0.2,0.2,32,27,66.7,24.2,16,18,33.3,24.2,29,42,0.1,0.2,29,42,100.0,52.9,0,21,0.0,52.9,15,14,0.1,0.1,12,15,80.0,37.4,3,4,20.0,37.4,0,21,0.0,0.1,0,21,-,**,0,21,-,**,12,15,0.0,0.1,12,15,100.0,82.2,0,21,0.0,82.3,3,4,0.0,0.1,0,21,0.0,100.0,3,4,100.0,100.0,20507,86,(X),(X),20419,98,99.6,0.3,88,54,0.4,0.3,20177,119,98.4,0.4,(X),(X),(X),(X),(X),(X),(X),(X),330,79,1.6,0.4,242,70,73.3,14.3,88,54,26.7,14.3,100,49,0.5,0.2,81,48,81.0,19.6,19,19,19.0,19.6,230,64,1.1,0.3,161,51,70.0,17.3,69,49,30.0,17.3
0500000US36051,36051,"Livingston County, New York",61667,97,(X),(X),60723,207,98.5,0.3,944,195,1.5,0.3,57983,351,94.0,0.6,(X),(X),(X),(X),(X),(X),(X),(X),3684,343,6.0,0.6,2740,310,74.4,4.7,944,195,25.6,4.7,1528,249,2.5,0.4,959,193,62.8,7.6,569,147,37.2,7.6,318,150,0.5,0.2,274,135,86.2,10.3,44,35,13.8,10.3,1131,152,1.8,0.2,638,117,56.4,8.9,493,131,43.6,8.9,79,61,0.1,0.1,47,47,59.5,39.5,32,39,40.5,39.5,1307,289,2.1,0.5,1106,278,84.6,5.7,201,73,15.4,5.7,169,77,0.3,0.1,121,66,71.6,18.6,48,35,28.4,18.6,859,233,1.4,0.4,784,231,91.3,5.0,75,40,8.7,5.0,279,121,0.5,0.2,201,104,72.0,13.5,78,42,28.0,13.5,621,112,1.0,0.2,486,93,78.3,12.2,135,87,21.7,12.2,40,37,0.1,0.1,30,35,75.0,30.7,10,11,25.0,30.7,550,97,0.9,0.2,425,101,77.3,15.0,125,88,22.7,15.0,31,28,0.1,0.1,31,28,100.0,51.2,0,27,0.0,51.2,228,90,0.4,0.1,189,71,82.9,22.1,39,57,17.1,22.1,11,17,0.0,0.1,11,17,100.0,85.9,0,27,0.0,85.9,184,84,0.3,0.1,145,64,78.8,26.9,39,57,21.2,26.9,33,30,0.1,0.1,33,30,100.0,49.6,0,27,0.0,49.6,51694,176,(X),(X),51095,234,98.8,0.3,599,180,1.2,0.3,49153,305,95.1,0.5,(X),(X),(X),(X),(X),(X),(X),(X),2541,265,4.9,0.5,1942,266,76.4,6.7,599,180,23.6,6.7,1051,144,2.0,0.3,642,114,61.1,9.3,409,123,38.9,9.3,1490,230,2.9,0.4,1300,251,87.2,7.1,190,101,12.8,7.1
0500000US36053,36053,"Madison County, New York",68715,55,(X),(X),68215,152,99.3,0.2,500,133,0.7,0.2,65962,358,96.0,0.5,(X),(X),(X),(X),(X),(X),(X),(X),2753,351,4.0,0.5,2253,319,81.8,4.4,500,133,18.2,4.4,714,142,1.0,0.2,613,143,85.9,6.5,101,45,14.1,6.5,102,62,0.1,0.1,80,54,78.4,14.1,22,18,21.6,14.1,532,106,0.8,0.2,489,113,91.9,6.1,43,30,8.1,6.1,80,39,0.1,0.1,44,35,55.0,31.1,36,28,45.0,31.1,1331,281,1.9,0.4,1117,243,83.9,5.6,214,91,16.1,5.6,260,122,0.4,0.2,203,108,78.1,12.0,57,34,21.9,12.0,853,194,1.2,0.3,741,159,86.9,6.5,112,68,13.1,6.5,218,98,0.3,0.1,173,90,79.4,14.5,45,34,20.6,14.5,413,91,0.6,0.1,279,77,67.6,18.3,134,88,32.4,18.3,64,47,0.1,0.1,27,34,42.2,51.1,37,43,57.8,51.1,319,74,0.5,0.1,228,63,71.5,15.2,91,56,28.5,15.2,30,22,0.0,0.1,24,22,80.0,35.0,6,10,20.0,35.0,295,137,0.4,0.2,244,122,82.7,12.5,51,41,17.3,12.5,40,50,0.1,0.1,40,50,100.0,45.1,0,27,0.0,45.1,203,103,0.3,0.1,171,94,84.2,14.4,32,31,15.8,14.4,52,48,0.1,0.1,33,39,63.5,49.1,19,28,36.5,49.1,56737,146,(X),(X),56523,166,99.6,0.1,214,70,0.4,0.1,54972,292,96.9,0.4,(X),(X),(X),(X),(X),(X),(X),(X),1765,250,3.1,0.4,1551,244,87.9,4.0,214,70,12.1,4.0,516,111,0.9,0.2,454,118,88.0,7.6,62,37,12.0,7.6,1249,227,2.2,0.4,1097,218,87.8,4.9,152,63,12.2,4.9
0500000US36055,36055,"Monroe County, New York",707038,5,(X),(X),671570,1715,95.0,0.2,35468,1715,5.0,0.2,613739,2195,86.8,0.3,(X),(X),(X),(X),(X),(X),(X),(X),93299,2195,13.2,0.3,57831,1802,62.0,1.5,35468,1715,38.0,1.5,39552,935,5.6,0.1,25695,937,65.0,1.9,13857,842,35.0,1.9,8226,593,1.2,0.1,6417,610,78.0,4.0,1809,334,22.0,4.0,28064,713,4.0,0.1,17858,726,63.6,2.3,10206,717,36.4,2.3,3262,192,0.5,0.1,1420,231,43.5,6.1,1842,207,56.5,6.1,29709,1665,4.2,0.2,19169,1201,64.5,2.7,10540,1078,35.5,2.7,3468,534,0.5,0.1,2581,438,74.4,8.5,887,352,25.6,8.5,18489,1127,2.6,0.2,12716,1007,68.8,3.3,5773,686,31.2,3.3,7752,625,1.1,0.1,3872,411,49.9,4.2,3880,484,50.1,4.2,17163,1061,2.4,0.2,8915,752,51.9,3.3,8248,788,48.1,3.3,2284,368,0.3,0.1,1391,319,60.9,8.5,893,225,39.1,8.5,13343,811,1.9,0.1,7071,615,53.0,4.1,6272,739,47.0,4.1,1536,213,0.2,0.1,453,112,29.5,7.1,1083,203,70.5,7.1,6875,968,1.0,0.1,4052,628,58.9,5.0,2823,558,41.1,5.0,1522,419,0.2,0.1,1074,345,70.6,11.9,448,218,29.4,11.9,4697,689,0.7,0.1,2666,487,56.8,5.9,2031,395,43.2,5.9,656,218,0.1,0.1,312,146,47.6,13.7,344,131,52.4,13.7,563894,1243,(X),(X),543869,1516,96.4,0.2,20025,1072,3.6,0.2,505373,1778,89.6,0.3,(X),(X),(X),(X),(X),(X),(X),(X),58521,1540,10.4,0.3,38496,1321,65.8,1.5,20025,1072,34.2,1.5,27768,832,4.9,0.1,18419,720,66.3,1.7,9349,572,33.7,1.7,30753,1251,5.5,0.2,20077,1064,65.3,2.4,10676,884,34.7,2.4
0500000US36057,36057,"Montgomery County, New York",46663,29,(X),(X),44726,286,95.8,0.6,1937,285,4.2,0.6,39862,482,85.4,1.0,(X),(X),(X),(X),(X),(X),(X),(X),6801,485,14.6,1.0,4864,510,71.5,4.3,1937,285,28.5,4.3,4544,253,9.7,0.5,3279,294,72.2,4.6,1265,213,27.8,4.6,923,150,2.0,0.3,804,147,87.1,8.4,119,81,12.9,8.4,3236,165,6.9,0.4,2351,234,72.7,5.5,885,175,27.3,5.5,385,22,0.8,0.1,124,62,32.2,15.6,261,59,67.8,15.6,1961,404,4.2,0.9,1432,438,73.0,11.2,529,184,27.0,11.2,569,258,1.2,0.6,445,278,78.2,22.1,124,100,21.8,22.1,968,211,2.1,0.5,673,201,69.5,10.5,295,99,30.5,10.5,424,104,0.9,0.2,314,95,74.1,11.3,110,51,25.9,11.3,211,69,0.5,0.1,100,52,47.4,17.3,111,46,52.6,17.3,30,22,0.1,0.1,6,8,20.0,30.0,24,22,80.0,30.0,149,60,0.3,0.1,94,50,63.1,16.6,55,27,36.9,16.6,32,28,0.1,0.1,0,24,0.0,50.4,32,28,100.0,50.4,85,64,0.2,0.1,53,46,62.4,26.6,32,35,37.6,26.6,16,19,0.0,0.1,8,13,50.0,50.0,8,13,50.0,50.0,69,54,0.1,0.1,45,39,65.2,22.5,24,24,34.8,22.5,0,24,0.0,0.1,0,24,-,**,0,24,-,**,37766,115,(X),(X),36445,235,96.5,0.6,1321,219,3.5,0.6,32983,297,87.3,0.7,(X),(X),(X),(X),(X),(X),(X),(X),4783,284,12.7,0.7,3462,310,72.4,4.5,1321,219,27.6,4.5,3358,170,8.9,0.4,2408,235,71.7,5.3,950,172,28.3,5.3,1425,245,3.8,0.6,1054,224,74.0,7.0,371,103,26.0,7.0
0500000US36059,36059,"Nassau County, New York",1282943,8,(X),(X),1132819,3049,88.3,0.2,150124,3049,11.7,0.2,923684,4292,72.0,0.3,(X),(X),(X),(X),(X),(X),(X),(X),359259,4293,28.0,0.3,209135,3508,58.2,0.7,150124,3049,41.8,0.7,163466,2678,12.7,0.2,80047,2408,49.0,1.2,83419,2255,51.0,1.2,30594,1021,2.4,0.1,21091,1053,68.9,2.3,9503,755,31.1,2.3,119439,2051,9.3,0.2,54398,1885,45.5,1.3,65041,1856,54.5,1.3,13433,321,1.0,0.1,4558,401,33.9,2.8,8875,405,66.1,2.8,123823,3316,9.7,0.3,85408,2727,69.0,1.0,38415,1515,31.0,1.0,16199,1022,1.3,0.1,14327,1021,88.4,2.1,1872,346,11.6,2.1,81469,2409,6.4,0.2,58141,1927,71.4,1.2,23328,1188,28.6,1.2,26155,1042,2.0,0.1,12940,708,49.5,2.3,13215,889,50.5,2.3,56627,1884,4.4,0.1,30962,1411,54.7,1.5,25665,1129,45.3,1.5,8145,551,0.6,0.1,6543,542,80.3,3.6,1602,311,19.7,3.6,39997,1479,3.1,0.1,21571,1138,53.9,2.0,18426,1018,46.1,2.0,8485,495,0.7,0.1,2848,340,33.6,3.8,5637,486,66.4,3.8,15343,1576,1.2,0.1,12718,1414,82.9,2.2,2625,388,17.1,2.2,2796,620,0.2,0.1,2589,623,92.6,3.8,207,96,7.4,3.8,10254,1101,0.8,0.1,8652,987,84.4,2.3,1602,273,15.6,2.3,2293,325,0.2,0.1,1477,251,64.4,6.2,816,183,35.6,6.2,952268,2546,(X),(X),881576,2926,92.6,0.2,70692,1957,7.4,0.2,740349,3166,77.7,0.3,(X),(X),(X),(X),(X),(X),(X),(X),211919,2884,22.3,0.3,141227,2468,66.6,0.8,70692,1957,33.4,0.8,77764,2241,8.2,0.2,50609,1890,65.1,1.3,27155,1143,34.9,1.3,134155,2536,14.1,0.3,90618,2175,67.5,0.9,43537,1431,32.5,0.9
0500000US36061,36061,"New York County, New York",1552965,91,(X),(X),1311193,4619,84.4,0.3,241772,4615,15.6,0.3,931548,7157,60.0,0.5,(X),(X),(X),(X),(X),(X),(X),(X),621417,7156,40.0,0.5,379645,7152,61.1,0.7,241772,4615,38.9,0.7,344979,3859,22.2,0.2,196719,4166,57.0,0.9,148260,3164,43.0,0.9,47389,1393,3.1,0.1,38922,1500,82.1,1.9,8467,904,17.9,1.9,246254,2841,15.9,0.2,145403,3325,59.0,1.0,100851,2590,41.0,1.0,51336,849,3.3,0.1,12394,883,24.1,1.6,38942,901,75.9,1.6,122473,4446,7.9,0.3,98503,3653,80.4,1.3,23970,1930,19.6,1.3,11600,1208,0.7,0.1,10238,1117,88.3,3.9,1362,492,11.7,3.9,92963,3389,6.0,0.2,75837,2851,81.6,1.3,17126,1479,18.4,1.3,17910,1234,1.2,0.1,12428,1083,69.4,3.8,5482,794,30.6,3.8,123874,2636,8.0,0.2,60530,2234,48.9,1.4,63344,2064,51.1,1.4,8778,709,0.6,0.1,6224,624,70.9,4.8,2554,484,29.1,4.8,94132,2405,6.1,0.2,50997,2118,54.2,1.7,43135,1926,45.8,1.7,20964,617,1.3,0.1,3309,502,15.8,2.4,17655,754,84.2,2.4,30091,2520,1.9,0.2,23893,2168,79.4,2.2,6198,801,20.6,2.2,4961,1258,0.3,0.1,4618,1272,93.1,4.5,343,207,6.9,4.5,22346,1625,1.4,0.1,17276,1296,77.3,2.7,5070,758,22.7,2.7,2784,629,0.2,0.1,1999,551,71.8,7.5,785,229,28.2,7.5,1165063,5040,(X),(X),1039902,5367,89.3,0.3,125161,3114,10.7,0.3,798290,5955,68.5,0.5,(X),(X),(X),(X),(X),(X),(X),(X),366773,5817,31.5,0.5,241612,5083,65.9,0.8,125161,3114,34.1,0.8,218028,4207,18.7,0.3,138999,3490,63.8,0.9,79029,2307,36.2,0.9,148745,3730,12.8,0.3,102613,3193,69.0,1.2,46132,2138,31.0,1.2
0500000US36063,36063,"Niagara County, New York",202321,5,(X),(X),199659,355,98.7,0.2,2662,354,1.3,0.2,194091,602,95.9,0.3,(X),(X),(X),(X),(X),(X),(X),(X),8230,601,4.1,0.3,5568,479,67.7,3.4,2662,354,32.3,3.4,2460,319,1.2,0.2,1676,270,68.1,7.4,784,219,31.9,7.4,393,121,0.2,0.1,246,88,62.6,14.3,147,75,37.4,14.3,1845,272,0.9,0.1,1262,237,68.4,8.5,583,186,31.6,8.5,222,82,0.1,0.1,168,74,75.7,14.9,54,36,24.3,14.9,3940,397,1.9,0.2,3068,338,77.9,3.8,872,175,22.1,3.8,278,113,0.1,0.1,278,113,100.0,10.2,0,27,0.0,10.2,2291,317,1.1,0.2,1833,269,80.0,4.7,458,128,20.0,4.7,1371,224,0.7,0.1,957,174,69.8,6.9,414,121,30.2,6.9,1245,253,0.6,0.1,429,131,34.5,9.2,816,217,65.5,9.2,114,66,0.1,0.1,56,43,49.1,32.8,58,56,50.9,32.8,967,204,0.5,0.1,332,124,34.3,11.1,635,177,65.7,11.1,164,60,0.1,0.1,41,26,25.0,17.7,123,62,75.0,17.7,585,185,0.3,0.1,395,166,67.5,16.8,190,108,32.5,16.8,115,66,0.1,0.1,82,46,71.3,31.7,33,45,28.7,31.7,423,164,0.2,0.1,297,154,70.2,17.7,126,73,29.8,17.7,47,40,0.0,0.1,16,23,34.0,44.2,31,34,66.0,44.2,166672,336,(X),(X),165064,407,99.0,0.1,1608,221,1.0,0.1,160748,603,96.4,0.3,(X),(X),(X),(X),(X),(X),(X),(X),5924,465,3.6,0.3,4316,390,72.9,3.1,1608,221,27.1,3.1,1901,271,1.1,0.2,1392,252,73.2,7.5,509,158,26.8,7.5,4023,394,2.4,0.2,2924,334,72.7,3.8,1099,177,27.3,3.8
